"Freq [GHz]","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='10mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='11mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='12mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='13mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='14mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='15mm'"
4.58,-3.91987493509153,-3.45227987377101,-3.0407567831426,-3.08341870412956,-3.16882649450706,-3.16346363390364
4.581,-3.9391898132135,-3.44661118133787,-3.03991512770913,-3.08618627739475,-3.17397157538247,-3.16772088538957
4.582,-3.95878909066468,-3.44119523268409,-3.03923689441794,-3.08916789589109,-3.17937696148997,-3.17219608646214
4.583,-3.97868363020857,-3.43603683164556,-3.03873025899486,-3.09236456301747,-3.18504366459225,-3.17688973889681
4.584,-3.99888428588338,-3.4311405245519,-3.03840334213056,-3.09577730029973,-3.19097270766626,-3.181802383476
4.585,-4.01940189097395,-3.42651061127352,-3.03826420272005,-3.09940714862414,-3.1971651269561,-3.18693460097792
4.586,-4.04024724627831,-3.42215115616531,-3.0383208313735,-3.10325516942363,-3.20362197395339,-3.19228701311266
4.587,-4.06143110865258,-3.41806599888232,-3.03858114421081,-3.10732244581937,-3.210344317308,-3.19786028340966
4.588,-4.08296417981524,-3.41425876504492,-3.03905297695142,-3.1116100837204,-3.21733324467184,-3.20365511806062
4.589,-4.10485709538781,-3.4107328767343,-3.03974407930937,-3.1161192128836,-3.22458986447893,-3.20967226672125
4.59,-4.12712041414606,-3.40749156280124,-3.04066210970244,-3.12085098793639,-3.23211530766408,-3.21591252327542
4.591,-4.14976460745247,-3.40453786897328,-3.04181463028313,-3.12580658936463,-3.23991072932316,-3.22237672656508
4.592,-4.17280004883804,-3.40187466774813,-3.0432091022975,-3.13098722446743,-3.24797731031762,-3.22906576108871
4.593,-4.19623700369831,-3.39950466806242,-3.04485288177733,-3.13639412828139,-3.25631625882556,-3.23598055767144
4.594,-4.22008561906655,-3.39743042472739,-3.04675321556928,-3.14202856447585,-3.26492881184223,-3.24312209410955
4.595,-4.24435591342377,-3.39565434762451,-3.04891723770372,-3.14789182622138,-3.27381623663213,-3.25049139579169
4.596,-4.26905776650291,-3.39417871065561,-3.05135196610489,-3.15398523703283,-3.28297983213501,-3.25808953629944
4.597,-4.29420090904403,-3.39300566044359,-3.05406429964252,-3.16031015158928,-3.29242093032856,-3.26591763798948
4.598,-4.31979491245234,-3.39213722478106,-3.05706101552446,-3.16686795653186,-3.30214089754933,-3.2739768725593
4.599,-4.34584917831172,-3.3915753208256,-3.06034876702821,-3.17366007124145,-3.31214113577453,-3.28226846159882
4.6,-4.37237292770292,-3.39132176304107,-3.06393408156874,-3.1806879485977,-3.3224230838667,-3.29079367712929
4.601,-4.39937519027483,-3.39137827088582,-3.06782335909874,-3.18795307572044,-3.33298821878311,-3.29955384213184
4.602,-4.42686479301488,-3.39174647624905,-3.07202287083659,-3.19545697469531,-3.34383805675203,-3.30855033106681
4.603,-4.45485034866378,-3.39242793063782,-3.07653875831638,-3.20320120328464,-3.35497415441766,-3.31778457038595
4.604,-4.48334024371828,-3.39342411211749,-3.08137703275378,-3.2111873556247,-3.36639810995555,-3.32725803903832
4.605,-4.51234262596382,-3.39473643200924,-3.08654357472055,-3.2194170629109,-3.37811156416029,-3.33697226897202
4.606,-4.54186539147877,-3.39636624134878,-3.09204413411966,-3.22789199407155,-3.39011620150717,-3.34692884563245
4.607,-4.57191617104962,-3.39831483711075,-3.09788433045285,-3.23661385643169,-3.40241375118936,-3.35712940845858
4.608,-4.60250231593686,-3.40058346820383,-3.10406965337152,-3.24558439636775,-3.41500598813227,-3.36757565137833
4.609,-4.63363088292888,-3.4031733412418,-3.11060546350122,-3.25480539995404,-3.42789473398649,-3.3782693233042
4.61,-4.6653086186221,-3.40608562609625,-3.1174969935299,-3.26427869360214,-3.44108185810093,-3.3892122286301
4.611,-4.69754194286341,-3.40932146123659,-3.12474934954963,-3.27400614469399,-3.45456927847742,-3.40040622773024
4.612,-4.73033693129087,-3.41288195886343,-3.13236751264066,-3.28398966220924,-3.46835896270778,-3.411853237461
4.613,-4.76369929690979,-3.4167682098416,-3.14035634068732,-3.29423119734841,-3.48245292889562,-3.42355523166691
4.614,-4.79763437063808,-3.42098128843883,-3.14872057041416,-3.30473274415165,-3.49685324656277,-3.43551424169097
4.615,-4.83214708075765,-3.42552225687658,-3.15746481963097,-3.31549634011469,-3.51156203754261,-3.44773235689054
4.616,-4.86724193120713,-3.43039216969938,-3.16659358967538,-3.3265240668021,-3.52658147686068,-3.46021172515907
4.617,-4.90292297865272,-3.43559207796896,-3.17611126804107,-3.33781805045881,-3.54191379360418,-3.47295455345447
4.618,-4.93919380827345,-3.44112303328964,-3.18602213118048,-3.34938046262046,-3.55756127178093,-3.4859631083352
4.619,-4.97605750819978,-3.4469860916713,-3.19633034746981,-3.36121352072313,-3.57352625116894,-3.49923971650346
4.62,-5.01351664254479,-3.4531823172362,-3.2070399803254,-3.37331948871311,-3.58981112815762,-3.51278676535714
4.621,-5.05157322296963,-3.45971278577581,-3.21815499145949,-3.38570067765709,-3.60641835658129,-3.52660670355049
4.622,-5.0902286787273,-3.46657858816394,-3.22967924426464,-3.39835944635361,-3.62335044854588,-3.5407020415639
4.623,-5.12948382513159,-3.47378083363201,-3.24161650731527,-3.41129820194584,-3.64060997524963,-3.55507535228357
4.624,-5.16933883040229,-3.48132065291261,-3.25397045797548,-3.42451940053653,-3.65819956779857,-3.56972927159064
4.625,-5.20979318084091,-3.48919920125689,-3.26674468610277,-3.43802554780536,-3.67612191801727,-3.58466649896148
4.626,-5.25084564429816,-3.49741766133173,-3.27994269783701,-3.45181919962929,-3.69437977925575,-3.59988979807801
4.627,-5.29249423189864,-3.50597724600212,-3.2935679194645,-3.46590296270613,-3.71297596719303,-3.61540199744916
4.628,-5.33473615799596,-3.51487920100399,-3.30762370134743,-3.48027949518168,-3.73191336063763,-3.63120599104378
4.629,-5.37756779834158,-3.52412480751326,-3.32211332190932,-3.49495150728126,-3.75119490232629,-3.64730473893475
4.63,-5.42098464645623,-3.53371538461559,-3.33703999166711,-3.50992176194535,-3.77082359972036,-3.66370126795488
4.631,-5.4649812682078,-3.54365229168237,-3.3524068573011,-3.52519307547009,-3.79080252580115,-3.68039867236476
4.632,-5.50955125460908,-3.55393693065731,-3.3682170057546,-3.5407683181528,-3.81113481986413,-3.69740011453251
4.633,-5.55468717286456,-3.56457074825881,-3.38447346835469,-3.55665041494284,-3.83182368831261,-3.71470882562582
4.634,-5.60038051571007,-3.57555523810211,-3.40117922494707,-3.57284234609816,-3.85287240545101,-3.73232810631636
4.635,-5.64662164910794,-3.586891942746,-3.41833720803716,-3.58934714784753,-3.87428431427811,-3.75026132749632
4.636,-5.69339975837968,-3.59858245566806,-3.43595030693053,-3.60616791305926,-3.89606282728048,-3.76851193100795
4.637,-5.74070279288065,-3.61062842317276,-3.45402137186659,-3.62330779191586,-3.91821142722626,-3.78708343038487
4.638,-5.7885174093457,-3.62303154623599,-3.47255321813899,-3.64076999259561,-3.94073366795934,-3.80597941160696
4.639,-5.83682891406223,-3.63579358229023,-3.49154863019693,-3.65855778196074,-3.96363317519427,-3.82520353386671
4.64,-5.88562120405689,-3.64891634695371,-3.51101036572227,-3.67667448625265,-3.98691364731173,-3.84475953034924
4.641,-5.93487670751425,-3.662401715707,-3.53094115967685,-3.69512349179408,-4.01057885615448,-3.86465120902399
4.642,-5.9845763236834,-3.67625162552091,-3.55134372831646,-3.71390824569906,-4.0346326478243,-3.88488245344942
4.643,-6.03469936256428,-3.69046807643828,-3.57222077316547,-3.73303225658967,-4.05907894347909,-3.90545722358987
4.644,-6.08522348470865,-3.70505313311294,-3.59357498494978,-3.75249909532064,-4.08392174013009,-3.92637955664455
4.645,-6.13612464151716,-3.7200089263094,-3.61540904748354,-3.77231239571193,-4.10916511144008,-3.94765356788945
4.646,-6.18737701645669,-3.73533765436521,-3.63772564150639,-3.79247585528847,-4.13481320852063,-3.96928345153017
4.647,-6.23895296767739,-3.75104158461929,-3.66052744846853,-3.81299323602828,-4.16087026072938,-3.99127348156753
4.648,-6.29082297255904,-3.76712305480875,-3.68381715426082,-3.83386836511817,-4.18734057646638,-4.0136280126739
4.649,-6.34295557477237,-3.78358447443654,-3.70759745288723,-3.8551051357176,-4.21422854396941,-4.03635148108185
4.65,-6.39531733449767,-3.80042832611249,-3.73187105007778,-3.87670750773041,-4.24153863210738,-4.05944840548309
4.651,-6.44787278250179,-3.81765716686984,-3.75664066684029,-3.89867950858465,-4.26927539117154,-4.08292338793857
4.652,-6.50058437883369,-3.83527362945953,-3.78190904294843,-3.92102523402029,-4.29744345366386,-4.1067811147989
4.653,-6.55341247695681,-3.85328042362427,-3.80767894036588,-3.94374884888506,-4.32604753508172,-4.13102635763477
4.654,-6.60631529419539,-3.87168033735428,-3.83395314660469,-3.96685458793807,-4.35509243469813,-4.15566397417727
4.655,-6.65924888942684,-3.89047623812667,-3.86073447801654,-3.99034675666133,-4.38458303633677,-4.18069890926693
4.656,-6.7121671490039,-3.90967107413021,-3.88802578301723,-4.01422973207919,-4.41452430914072,-4.2061361958118
4.657,-6.76502178193762,-3.92926787547681,-3.91582994524258,-4.03850796358501,-4.44492130833369,-4.23198095575331
4.658,-6.81776232541293,-3.94926975540194,-3.94414988663609,-4.06318597377598,-4.47577917597306,-4.2582384010401
4.659,-6.87033616173839,-3.96967991145488,-3.97298857046788,-4.08826835929481,-4.50710314169295,-4.28491383460839
4.66,-6.92268854785324,-3.99050162668011,-4.002349004284,-4.11375979167837,-4.53889852343564,-4.31201265136775
4.661,-6.97476265852535,-4.01173827079207,-4.03223424278753,-4.13966501821409,-4.5711707281713,-4.33954033919389
4.662,-7.026499644361,-4.03339330134319,-4.06264739064999,-4.16598886280207,-4.60392525260233,-4.36750247992444
4.663,-7.07783870572849,-4.05547026488735,-4.09359160525404,-4.19273622682413,-4.63716768385199,-4.39590475035896
4.664,-7.12871718364939,-4.07797279813917,-4.12507009936735,-4.21991209001868,-4.67090370013475,-4.42475292326133
4.665,-7.17907066864618,-4.10090462913066,-4.15708614374797,-4.24752151136118,-4.70513907140644,-4.45405286836358
4.666,-7.22883312844266,-4.12426957836542,-4.18964306968136,-4.27556962994992,-4.73987965999172,-4.48381055337067
4.667,-7.27793705529696,-4.14807155997182,-4.22274427144978,-4.30406166589653,-4.77513142118646,-4.51403204496316
4.668,-7.32631363360076,-4.1723145828555,-4.25639320873337,-4.33300292122063,-4.81090040383257,-4.54472350979866
4.669,-7.37389292820283,-4.19700275185187,-4.29059340894457,-4.36239878074807,-4.84719275086182,-4.57589121550928
4.67,-7.42060409371087,-4.22214026887919,-4.3253484694949,-4.39225471301234,-4.88401469980598,-4.60754153169277
4.671,-7.46637560479056,-4.24773143409287,-4.36066205999553,-4.42257627115824,-4.92137258326992,-4.63968093089818
4.672,-7.51113550721553,-4.27378064704089,-4.39653792439034,-4.45336909384686,-4.95927282936348,-4.67231598960113
4.673,-7.55481168913215,-4.300292407821,-4.43297988302337,-4.48463890616133,-4.99772196208838,-4.70545338916884
4.674,-7.5973321716867,-4.32727131823998,-4.46999183463898,-4.51639152051244,-5.03672660167661,-4.73909991681186
4.675,-7.6386254178246,-4.35472208297473,-4.50757775831606,-4.54863283754276,-5.07629346487441,-4.77326246651994
4.676,-7.67862065772007,-4.38264951073497,-4.54574171533496,-4.58136884702812,-5.11642936516722,-4.80794803998053
4.677,-7.71724822893431,-4.41105851542866,-4.58448785097804,-4.61460562877622,-5.15714121294157,-4.84316374747594
4.678,-7.7544399290318,-4.43995411732827,-4.62382039626199,-4.6483493535192,-5.19843601557586,-4.87891680875681
4.679,-7.79012937803085,-4.46934144423885,-4.66374366960256,-4.68260628380047,-5.24032087745546,-4.91521455388873
4.68,-7.8242523877182,-4.49922573266689,-4.70426207840966,-4.71738277485312,-5.28280299990455,-4.95206442406819
4.681,-7.85674733454046,-4.52961232898971,-4.74538012061314,-4.75268527546871,-5.32588968102788,-4.98947397240505
4.682,-7.88755553250065,-4.56050669062445,-4.78710238611672,-4.78852032885421,-5.3695883154542,-5.02745086466569
4.683,-7.9166216022495,-4.59191438719611,-4.82943355817932,-4.82489457347511,-5.4139063939728,-5.06600287997414
4.684,-7.94389383237673,-4.62384110170355,-4.87237841472138,-4.86181474388257,-5.45885150305459,-5.10513791146614
4.685,-7.96932452878587,-4.65629263168252,-4.91594182955497,-4.89928767152208,-5.50443132424718,-5.14486396689049
4.686,-7.9928703479868,-4.68927489036417,-4.9601287735338,-4.93732028552057,-5.55065363343332,-5.18518916915158
4.687,-8.01449261016744,-4.72279390782826,-5.00494431562241,-4.97591961345016,-5.59752629994203,-5.22612175678977
4.688,-8.03415758801449,-4.75685583214865,-5.05039362387852,-5.01509278206376,-5.64505728549858,-5.26767008438962
4.689,-8.05183676744644,-4.79146693052986,-5.09648196634783,-5.05484701800032,-5.69325464300106,-5.30984262291122
4.69,-8.06750707669792,-4.82663359043289,-5.14321471186509,-5.09518964845601,-5.74212651510878,-5.35264795993759
4.691,-8.08115108054939,-4.86236232068755,-5.19059733075798,-5.13612810181612,-5.79168113262664,-5.3960947998269
4.692,-8.09275713692715,-4.89865975258867,-5.23863539544761,-5.17766990824414,-5.84192681266795,-5.44019196376325
4.693,-8.10231951359515,-4.93553264097514,-5.28733458094215,-5.21982270022362,-5.89287195657991,-5.484948389698
4.694,-8.10983846320992,-4.97298786528644,-5.33670066521378,-5.26259421304626,-5.94452504760864,-5.53037313216493
4.695,-8.11532025560608,-5.01103243059521,-5.38673952945547,-5.30599228524155,-5.99689464828539,-5.57647536196599
4.696,-8.11877716680061,-5.0496734686115,-5.43745715820762,-5.35002485894157,-6.04998939750938,-5.62326436570852
4.697,-8.12022742484078,-5.08891823865508,-5.48885963934682,-5.39469998017399,-6.1038180073033,-5.67074954518595
4.698,-8.1196951132524,-5.12877412859121,-5.54095316392777,-5.44002579907617,-6.15838925921432,-5.71894041658357
4.699,-8.11721003345983,-5.16924865572543,-5.59374402586652,-5.48601057002249,-6.21371200033177,-5.76784660949767
4.7,-8.11280752812928,-5.21034946765224,-5.64723862145636,-5.53266265165595,-6.26979513889072,-5.8174778657474
4.701,-8.10652826792043,-5.25208434305194,-5.70144344870139,-5.57999050681532,-6.3266476394272,-5.86784403796467
4.702,-8.09841800460497,-5.29446119242938,-5.75636510645524,-5.62800270234652,-6.3842785174488,-5.91895508793949
4.703,-8.08852729391545,-5.33748805878868,-5.81201029335173,-5.67670790878906,-6.44269683358226,-5.97082108470184
4.704,-8.07691119181534,-5.38117311823552,-5.86838580650812,-5.72611489992323,-6.50191168715403,-6.02345220231502
4.705,-8.06362892812789,-5.42552468049987,-5.92549853998678,-5.7762325521669,-6.56193220915904,-6.07685871735465
4.706,-8.0487435616233,-5.47055118937075,-5.98335548299374,-5.82706984380696,-6.62276755456855,-6.13105100605126
4.707,-8.03232162074344,-5.51626122303283,-6.04196371779492,-5.87863585405016,-6.68442689392266,-6.18603954105819
4.708,-8.01443273414217,-5.5626634942946,-6.10133041732511,-5.93093976187568,-6.74691940414937,-6.24183488782065
4.709,-7.99514925514112,-5.60976685069877,-6.16146284246915,-5.9839908446743,-6.81025425855068,-6.29844770050766
4.71,-7.9745458840575,-5.65758027450007,-6.22236833898302,-6.03779847665004,-6.87444061588446,-6.35588871746826
4.711,-7.95269929215218,-5.70611288249941,-6.28405433403064,-6.09237212696682,-6.93948760847252,-6.41416875617313
4.712,-7.92968775069034,-5.75537392571887,-6.34652833230179,-6.14772135761441,-7.00540432925499,-6.4732987075965
4.713,-7.90559076830755,-5.80537278890286,-6.40979791167794,-6.20385582096968,-7.07219981770716,-6.53328952998933
4.714,-7.88048873954451,-5.85611898982735,-6.47387071840797,-6.26078525702527,-7.13988304452677,-6.5941522419917
4.715,-7.85446260706203,-5.90762217839957,-6.53875446175469,-6.31851949025578,-7.20846289499364,-6.65589791502906
4.716,-7.82759353968446,-5.95989213552807,-6.60445690806585,-6.37706842608926,-7.27794815089571,-6.71853766492872
4.717,-7.79996262805424,-6.01293877174046,-6.67098587422547,-6.43644204694909,-7.34834747090629,-6.78208264269091
4.718,-7.77165059931821,-6.06677212552597,-6.73834922042869,-6.49665040782707,-7.41966936928936,-6.84654402434045
4.719,-7.74273755191694,-6.12140236137667,-6.80655484223141,-6.55770363134839,-7.49192219280061,-6.91193299978397
4.72,-7.713302711217,-6.17683976749914,-6.87561066180602,-6.61961190228045,-7.56511409564008,-6.97826076058152
4.721,-7.68342420641625,-6.23309475316505,-6.94552461834303,-6.68238546143851,-7.63925301230169,-7.0455384865447
4.722,-7.65317886886659,-6.29017784567002,-7.01630465752647,-6.74603459893604,-7.71434662815687,-7.11377733105934
4.723,-7.62264205170607,-6.34809968686115,-7.08795872000336,-6.81056964671848,-7.79040234759006,-7.18298840502193
4.724,-7.59188747046274,-6.40687102919597,-7.16049472876667,-6.87600097032156,-7.86742725949714,-7.25318275927515
4.725,-7.56098706409795,-6.46650273128949,-7.2339205753596,-6.94233895978334,-7.94542809994093,-7.32437136540935
4.726,-7.53001087579074,-6.52700575290219,-7.30824410480456,-7.00959401963811,-8.02441121174246,-7.39656509479674
4.727,-7.49902695262702,-6.58839114931845,-7.38347309914925,-7.07777655790998,-8.10438250077249,-7.46977469570205
4.728,-7.46810126324802,-6.65067006506014,-7.45961525951793,-7.1468969740204,-8.18534738869022,-7.54401076831125
4.729,-7.43729763242871,-6.71385372687546,-7.53667818654128,-7.21696564551452,-8.26731076185948,-7.61928373749763
4.73,-7.40667769149732,-6.77795343593691,-7.61466935903346,-7.28799291350353,-8.35027691615311,-7.69560382313613
4.731,-7.37630084346812,-6.84298055917769,-7.6935961107703,-7.35998906671196,-8.43424949733871,-7.77298100775934
4.732,-7.34622424174082,-6.90894651968925,-7.77346560521395,-7.43296432400854,-8.51923143671918,-7.85142500132944
4.733,-7.31650278121761,-6.97586278609495,-7.85428480801391,-7.50692881529051,-8.60522488167982,-7.93094520288493
4.734,-7.28718910070075,-7.04374086080843,-7.93606045710516,-7.58189256057734,-8.69223112077469,-8.01155065880034
4.735,-7.25833359545729,-7.11259226707761,-8.01879903020526,-7.65786544716242,-8.78025050296431,-8.09325001738006
4.736,-7.22998443887288,-7.18242853470456,-8.10250670950175,-7.73485720465287,-8.86928235059391,-8.17605147947556
